Date,Region,Total_State_Infections,XFG.1.1,XFG.6,XFG.2.5.1,PQ.17,BA.3.2,RV.1,Other,XFZ,XFG.14.1,NB.1.8.1,XFG.23.1.3,XFG,PQ.2.8.1,NW.1,LF.7,XFC,PQ.2.1.6,PQ.17.11,LF.7.9,KP.3.1.1,XFY,XFJ,XFG.10.4,JN.1,XFV,PA.1,LP.8.1,BA.2,B.1.1.529,XFG.1,XBB.1.16,XDV.1,XEC.4,XEC,LF.7.7.1,JN.1.16.1,KP.3,XEQ,BQ.1,MC.28.1,MC.10.1,LF.7.7.2,MC.1,LB.1.3.1,HV.1,XEK,MC.19,KS.1,LF.7.2.1,JN.1.16,LB.1,KV.2,KP.2,KP.1.1,KP.2.3,KP.1.1.3,JN.1.18.6,LP.1,JN.1.7,JN.1.11.1,LF.3.1,JN.1.13,KP.4.1,JN.1.18,KQ.1,KP.2.15,KP.1.2,KW.1.1,BA.2.86,XBB.1.5.68,JN.1.4.3,JN.1.32,JN.1.13.1,EG.5,BA.1.1,XDP,JN.1.8.1,XBB.1.16.1,GE.1,FL.1.5.1,BQ.1.1,XBB.2.3,XBB.1.16.6,XBB.1.16.17,JG.3,JF.1,JD.1.1,HK.3,EG.5.1.8,BA.5.2.6,BA.5,XBB.1.9.1,XBB.1.5,XBB.1.16.15,XBB.1.16.11,XBB,XBB.1.9.2,XBB.1.5.72,XBB.1.5.70,HF.1,GK.1.1,EG.6.1,XBB.1.5.59,GK.2,CH.1.1,XBB.2.3.8,XBB.1.5.10,XBB.1.42.2,FE.1.1,FD.1.1,EU.1.1,XBB.1.5.1,FD.2,BN.1,BF.7,BA.2.75,BA.2.12.1,BA.4.6,BA.2.75.2,BF.11,BA.4,B.1.617.2
2024-01-06,ND,2705,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1192,0,0,0,3,3,0,10,0,0,0,0,0,0,0,7,0,0,0,0,0,480,0,0,0,0,0,0,17,0,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0,55,7,6,3,0,154,2,13,18,1,15,91,2,44,73,5,85,37,79,49,7,4,6,32,8,22,51,30,3,2,7,15,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-07,ND,2636,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1199,0,0,0,3,3,0,9,0,0,0,0,0,0,0,7,0,0,0,0,0,454,0,0,0,0,0,0,17,0,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0,53,7,6,3,0,145,2,13,19,1,15,85,2,41,68,5,82,35,76,46,6,3,6,30,7,20,48,29,3,2,6,14,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-08,ND,2567,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1205,0,0,0,3,3,0,8,0,0,0,0,0,0,0,7,0,0,0,0,0,430,0,0,0,0,0,0,17,0,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0,51,7,7,3,0,136,2,14,19,1,14,79,2,38,63,5,78,34,72,43,6,3,6,29,7,19,45,28,3,2,6,13,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-09,ND,2499,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1208,0,0,0,3,3,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,406,0,0,0,0,0,0,16,0,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0,49,7,7,4,0,127,2,14,19,1,14,74,2,35,58,5,75,32,69,40,5,3,5,27,6,18,42,27,3,2,6,12,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-10,ND,2430,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1210,0,0,0,3,3,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,383,0,0,0,0,0,0,16,0,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0,47,6,7,4,0,118,2,14,20,1,13,68,2,32,53,4,72,30,66,37,5,3,5,26,6,17,39,26,3,2,5,11,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-11,ND,2361,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1209,0,0,0,3,2,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,361,0,0,0,0,0,0,16,0,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0,46,6,7,4,0,110,2,14,20,1,13,63,2,30,49,4,69,28,63,34,4,3,5,25,5,15,37,25,3,1,5,10,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-12,ND,2292,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1207,0,0,0,3,2,0,5,0,0,0,0,0,0,0,6,0,0,0,0,0,339,0,0,0,0,0,0,15,0,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0,44,6,7,4,0,102,1,14,20,1,12,58,1,27,45,4,66,27,60,32,4,3,5,23,5,14,34,24,3,1,5,9,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-13,ND,2223,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1202,0,0,0,3,2,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,318,0,0,0,0,0,0,15,0,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0,42,6,7,4,0,94,1,14,21,1,12,53,1,24,41,4,64,25,57,29,3,3,5,22,4,13,32,23,2,1,4,8,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-14,ND,2167,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1203,0,0,0,3,2,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,299,0,0,0,0,0,0,15,0,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0,41,6,7,4,0,87,1,14,21,1,11,48,1,22,37,4,61,24,54,27,3,3,4,21,4,12,30,22,2,1,4,8,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-15,ND,2111,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1202,0,0,0,3,2,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,281,0,0,0,0,0,0,15,0,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0,39,6,7,4,0,81,1,14,21,1,11,44,1,20,33,3,59,22,51,24,3,3,4,20,4,11,28,21,2,1,4,7,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-16,ND,2055,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,3,2,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,264,0,0,0,0,0,0,14,0,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0,38,5,7,4,0,74,1,14,21,1,11,40,1,18,30,3,56,21,49,22,2,3,4,19,3,10,26,20,2,1,4,6,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-17,ND,1999,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1196,0,0,0,2,2,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,247,0,0,0,0,0,0,14,0,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0,36,5,7,4,0,68,1,14,21,1,10,36,1,16,27,3,54,20,46,20,2,3,4,18,3,9,24,19,2,1,3,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-18,ND,1943,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1190,0,0,0,2,2,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,230,0,0,0,0,0,0,14,0,0,0,0,0,0,8,0,0,0,0,2,0,0,0,0,35,5,7,4,0,62,1,14,21,1,10,32,1,14,24,3,52,18,44,18,2,2,4,16,2,8,22,19,2,1,3,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-19,ND,1887,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1183,0,0,0,2,2,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,214,0,0,0,0,0,0,14,0,0,0,0,0,0,8,0,0,0,0,2,0,0,0,0,34,5,7,4,0,57,1,14,22,1,9,29,1,12,21,3,50,17,42,16,1,2,4,15,2,7,20,18,2,1,3,4,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-20,ND,1831,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1171,0,0,0,2,2,0,1,0,0,0,0,1,0,0,5,0,0,0,0,0,198,0,0,0,0,1,1,13,0,0,0,0,0,0,8,0,0,0,0,2,1,0,0,0,32,5,7,4,0,51,1,14,22,1,9,25,1,10,18,3,47,16,39,15,1,2,3,14,2,6,18,17,2,1,3,4,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-21,ND,1819,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1183,0,0,0,2,2,0,1,0,0,0,0,1,0,0,5,0,0,0,0,0,193,0,0,0,0,1,1,14,0,0,0,0,0,0,9,0,0,0,0,2,1,0,0,0,32,5,8,4,0,49,1,15,23,1,9,24,1,10,17,3,46,16,39,14,1,2,3,14,2,6,18,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-22,ND,1808,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1184,0,0,0,2,2,0,1,0,0,0,0,1,0,0,5,0,0,0,0,0,186,0,0,0,0,1,1,14,0,0,0,0,0,0,10,0,0,0,0,2,1,0,0,0,31,5,8,4,0,48,1,16,24,1,9,23,1,10,17,3,45,15,38,14,1,2,3,14,2,6,17,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-23,ND,1796,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1184,0,0,0,2,2,0,1,0,0,0,0,1,0,0,5,0,0,0,0,0,180,0,0,0,0,1,1,14,0,0,0,0,0,0,12,0,0,0,0,2,1,0,0,0,31,5,8,5,0,46,2,16,25,1,9,22,1,9,16,3,43,15,36,13,1,2,3,13,2,6,17,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-24,ND,1784,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1185,0,0,0,2,2,0,1,0,0,0,0,1,0,0,5,0,0,0,0,0,173,0,0,0,0,2,1,15,0,0,0,0,0,0,13,0,0,0,0,2,1,0,0,0,30,5,8,5,0,44,2,17,26,1,8,22,1,9,15,3,42,14,35,13,1,2,3,12,2,6,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-25,ND,1772,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1185,0,0,0,2,2,0,1,0,0,0,0,1,0,0,5,0,0,0,0,0,166,0,0,0,0,2,1,15,0,0,0,0,0,0,15,0,0,0,0,2,2,0,0,0,30,4,8,6,0,42,2,18,27,1,8,21,1,9,15,3,40,13,34,13,1,2,3,12,2,5,16,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-26,ND,1760,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1186,0,0,0,2,2,0,1,0,0,0,0,1,0,0,5,0,0,0,0,0,160,0,0,0,0,2,1,15,0,0,0,0,0,0,16,0,0,0,0,2,2,0,0,0,29,4,8,6,0,40,2,18,29,1,8,20,1,9,14,3,39,13,33,12,1,2,3,11,2,5,15,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-27,ND,1749,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1186,0,0,0,2,2,0,1,0,0,0,0,1,0,0,5,0,0,0,0,0,153,0,0,0,0,2,1,15,0,0,0,0,0,0,17,0,0,0,0,3,2,0,0,0,28,4,9,7,0,38,2,19,30,1,8,19,1,8,14,3,38,12,32,12,1,2,3,11,2,5,15,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-28,ND,1765,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1205,0,0,0,2,2,0,1,0,0,0,0,1,0,0,5,0,0,0,0,0,149,0,0,0,0,2,1,16,0,0,0,0,0,0,19,0,0,0,0,3,2,0,0,0,28,4,9,7,0,37,2,20,31,1,8,18,1,8,13,3,37,12,32,12,1,2,3,11,2,5,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-29,ND,1781,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1224,0,0,0,2,2,0,1,0,0,0,0,1,0,0,5,0,0,0,0,0,145,0,0,0,0,2,1,17,0,0,0,0,0,0,20,0,0,0,0,3,2,0,0,0,28,4,9,8,0,36,2,21,33,1,8,18,1,8,13,3,36,12,31,11,1,2,3,10,2,5,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-30,ND,1797,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1243,0,0,0,2,2,0,1,0,0,0,0,1,0,0,5,0,0,0,0,0,141,0,0,0,0,3,1,17,0,0,0,0,0,0,22,0,0,0,0,3,2,0,0,0,28,4,9,8,0,35,2,22,34,1,8,17,1,8,13,3,35,11,30,11,1,2,3,10,2,5,14,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-31,ND,1813,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1263,0,0,0,2,2,0,1,0,0,0,0,1,0,0,5,0,0,0,0,0,137,0,0,0,0,3,1,18,0,0,0,0,0,0,24,0,0,0,0,3,2,0,0,0,28,4,10,9,0,34,3,23,36,2,7,16,1,7,12,3,34,11,30,11,1,2,3,9,2,5,13,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-01,ND,1829,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1282,0,0,0,2,2,0,1,0,0,0,0,1,0,0,5,0,0,0,0,0,132,0,0,0,0,3,1,18,0,0,0,0,0,0,25,0,0,0,0,3,2,0,0,0,28,4,10,9,0,32,3,24,38,2,7,16,1,7,12,3,33,11,29,11,1,2,3,9,2,4,13,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-02,ND,1845,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1302,0,0,0,2,2,0,1,0,0,0,0,1,0,0,5,0,0,0,0,0,128,0,0,0,0,3,1,19,0,0,0,0,0,0,27,0,0,0,0,3,2,0,0,0,28,4,10,10,0,31,3,25,39,2,7,15,1,7,12,3,32,10,29,11,1,2,3,9,2,4,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-03,ND,1861,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1322,0,0,0,2,2,0,1,0,0,0,0,1,0,0,5,0,0,0,0,0,123,0,0,0,0,3,1,19,0,0,0,0,0,0,29,0,0,0,0,4,2,0,0,0,28,4,11,10,0,30,3,26,41,2,7,15,1,7,11,3,31,10,28,10,1,2,3,8,2,4,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-04,ND,1869,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1337,0,0,0,2,2,0,1,0,0,0,0,2,0,0,5,0,0,0,0,0,118,0,0,0,0,3,1,20,0,0,0,0,0,0,31,0,0,0,0,4,3,0,0,0,27,4,11,11,0,28,3,27,42,2,7,14,1,7,11,3,30,9,27,10,1,2,3,8,2,4,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-05,ND,1878,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1351,0,0,0,2,2,0,1,0,0,0,0,2,0,0,5,0,0,0,0,0,113,0,0,0,0,4,1,20,0,0,0,0,0,0,32,0,0,0,0,4,3,0,0,0,27,4,11,11,0,27,3,28,44,2,7,13,1,6,10,3,29,9,26,10,1,2,3,7,2,4,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-06,ND,1886,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1366,0,0,0,2,2,0,1,0,0,0,0,2,0,0,5,0,0,0,0,0,107,0,0,0,0,4,1,21,0,0,0,0,0,0,34,0,0,0,0,4,3,0,0,0,27,4,11,12,0,25,3,28,46,2,7,12,1,6,10,3,28,9,26,10,2,2,3,7,2,4,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-07,ND,1894,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1381,0,0,0,2,2,0,1,0,0,0,0,2,0,0,5,0,0,0,0,0,102,0,0,0,0,4,2,21,0,0,0,0,0,0,36,0,0,0,0,4,3,0,0,0,27,4,12,12,0,24,4,29,47,2,7,12,2,6,10,3,27,8,25,9,2,2,2,6,2,3,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-08,ND,1903,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1396,0,0,0,2,2,0,1,0,0,0,0,2,0,0,5,0,0,0,0,0,96,0,0,0,0,4,2,22,0,0,0,0,0,0,37,0,0,0,0,4,3,0,0,0,26,4,12,13,0,22,4,30,49,2,7,11,2,6,9,3,26,8,24,9,2,2,2,6,2,3,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-09,ND,1911,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411,0,0,0,2,2,0,1,0,0,0,0,2,0,0,5,0,0,0,0,0,91,0,0,0,0,4,2,22,0,0,0,0,0,0,39,0,0,0,0,4,3,0,0,0,26,4,12,13,0,20,4,31,50,2,7,10,2,5,9,4,25,7,23,9,2,2,2,6,2,3,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-10,ND,1920,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1426,0,0,0,2,2,0,1,0,0,0,0,2,0,0,5,0,0,0,0,0,86,0,0,0,0,5,2,23,0,0,0,0,0,0,41,0,0,0,0,4,3,0,0,0,26,4,12,14,0,19,4,32,52,2,6,9,2,5,8,4,23,7,23,8,2,2,2,5,2,3,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-11,ND,1910,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1428,0,0,0,2,2,0,1,0,0,0,0,2,0,0,5,0,0,0,0,0,79,0,0,0,0,5,2,23,0,0,0,0,0,0,42,0,0,0,0,5,3,0,0,0,25,4,13,14,0,17,4,33,53,2,6,8,2,5,8,4,22,6,22,8,2,2,2,5,2,3,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-12,ND,1901,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1430,0,0,0,2,2,0,1,0,0,0,0,2,0,0,5,0,0,0,0,0,73,0,0,0,0,5,2,24,0,0,0,0,0,0,43,0,0,0,0,5,3,0,0,0,25,4,13,15,0,15,4,34,54,2,6,8,2,5,7,4,21,6,21,8,2,2,2,4,2,3,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-13,ND,1892,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1431,0,0,0,2,2,0,1,0,0,0,0,2,0,0,5,0,0,0,0,0,67,0,0,0,0,5,2,24,0,0,0,0,0,0,45,0,0,0,0,5,3,0,0,0,24,4,13,15,0,14,4,34,55,2,6,7,2,4,7,4,19,5,20,7,2,2,2,4,2,2,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-14,ND,1882,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1433,0,0,0,2,2,0,1,0,0,0,0,2,0,0,5,0,0,0,0,0,61,0,0,0,0,5,2,24,0,0,0,0,0,0,46,0,0,0,0,5,3,0,0,0,24,4,13,16,0,12,5,35,56,2,6,6,2,4,6,4,18,5,19,7,2,2,2,3,2,2,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-15,ND,1873,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1434,0,0,0,2,2,0,1,0,0,0,0,2,0,0,5,0,0,0,0,0,55,0,0,0,0,5,2,25,0,0,0,0,0,0,47,0,0,0,0,5,4,0,0,0,23,4,13,16,0,10,5,35,57,2,5,5,2,4,6,4,17,4,18,7,2,2,2,3,2,2,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-16,ND,1864,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1436,0,0,0,2,2,0,1,0,0,0,0,2,0,0,5,0,0,0,0,0,49,0,0,0,0,5,2,25,0,0,0,0,0,0,49,0,0,0,0,5,4,0,0,0,23,4,13,16,0,9,5,36,58,2,5,4,2,3,5,4,15,4,17,6,2,2,2,2,2,2,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-17,ND,1854,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1426,0,0,0,2,2,0,1,0,0,0,0,2,2,0,5,0,0,0,0,0,43,0,0,0,0,6,2,25,0,2,0,0,0,0,50,2,0,4,0,5,4,0,0,0,22,4,13,17,4,7,5,36,59,2,5,3,2,3,5,4,14,3,16,6,2,2,2,2,2,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-18,ND,1800,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1388,0,0,0,2,2,0,1,0,0,0,0,2,2,0,5,0,0,0,0,0,41,0,0,0,0,6,2,25,0,2,0,0,0,0,51,2,0,4,0,5,5,0,0,0,21,4,13,16,5,7,5,36,59,2,5,3,2,3,4,4,13,3,15,6,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-19,ND,1745,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1339,0,0,0,2,2,0,1,0,0,0,0,2,2,0,5,0,0,0,0,0,38,0,0,0,0,6,2,25,0,2,0,0,0,0,52,2,0,4,0,5,6,0,0,0,20,4,13,16,5,7,5,35,59,2,5,3,2,3,4,3,13,3,14,5,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-20,ND,1691,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1291,0,0,0,2,2,0,1,0,0,0,0,2,2,0,5,0,0,0,0,0,36,0,0,0,0,6,2,25,0,2,0,0,0,0,53,3,0,4,0,5,6,0,0,0,19,4,13,15,5,6,4,35,58,2,5,3,2,3,4,3,12,3,13,5,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-21,ND,1636,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1243,0,0,0,2,2,0,1,0,0,0,0,2,2,0,5,0,0,0,0,0,34,0,0,0,0,6,2,24,0,2,0,0,0,0,54,3,0,3,0,5,7,0,0,0,18,4,13,15,5,6,4,34,58,2,5,3,2,3,4,3,11,3,12,5,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-22,ND,1582,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1196,0,0,0,2,2,0,1,0,0,0,0,2,2,0,5,0,0,0,0,0,32,0,0,0,0,6,2,24,0,2,0,0,0,0,55,3,0,3,0,5,8,0,0,0,17,3,12,14,6,6,4,33,57,2,5,3,2,3,4,3,11,3,12,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-23,ND,1527,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1149,0,0,0,2,2,0,1,0,0,0,0,2,3,0,4,0,0,0,0,0,30,0,0,0,0,6,2,24,0,2,0,0,0,0,55,3,0,3,0,5,9,0,0,0,16,3,12,14,6,6,4,32,57,2,5,3,2,3,3,3,10,3,11,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-24,ND,1473,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1103,0,0,0,2,2,0,1,0,0,0,0,2,3,0,4,0,0,0,0,0,28,0,0,0,0,6,2,23,0,2,0,0,0,0,56,3,0,3,0,5,9,0,0,0,15,3,12,13,6,5,4,32,56,2,5,3,2,3,3,3,9,2,10,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
