Date,Region,Total_State_Infections,XFG,NB.1.8.1,XFG.14.1,XFC,XFG.6,Other,XFG.1.1,PQ.17,NW.1,XFY,LF.7,XFZ,XFV,KP.3.1.1,XFG.1,XDV.1,LP.8.1,XEC,LF.7.9,PA.1,MC.10.1,LF.7.7.2,KP.3,LF.7.2.1,JN.1.16.1,JN.1,XEC.4,MC.28.1,LF.7.7.1,LB.1.3.1,XEQ,B.1.1.529,LB.1,MC.1,KP.2,KP.1.1.3,JN.1.11.1,XEK,MC.19,JN.1.16,KS.1,KP.2.3,KP.1.1,LF.3.1,KP.4.1,KP.2.15,JN.1.18,LP.1,JN.1.7,JN.1.32,XBB.1.16.11,KW.1.1,JN.1.18.6,XBB.1.5,KP.1.2,JN.1.13.1,KV.2,KQ.1,JN.1.8.1,JN.1.4.3,BQ.1,XDP,HV.1,JN.1.13,JG.3,GE.1,BA.2.86,BA.2,XBB,JD.1.1,XBB.2.3,XBB.1.9.1,XBB.1.16.6,JF.1,HK.3,EG.5.1.8,EG.5,XBB.1.5.70,XBB.1.5.10,XBB.1.16.15,XBB.1.16.1,XBB.1.16,HF.1,GK.2,GK.1.1,FL.1.5.1,EG.6.1,CH.1.1,XBB.1.9.2,XBB.1.5.72,XBB.1.5.68,XBB.2.3.8,XBB.1.42.2,FD.1.1,XBB.1.16.17,FE.1.1,EU.1.1,BA.4.6,XBB.1.5.59,XBB.1.5.1,BA.5,BA.5.2.6,BA.2.12.1,FD.2,BN.1,BQ.1.1,BA.2.75,BF.7,BA.2.75.2,BF.11,BA.1.1,BA.4,B.1.617.2,XFG.23.1.3,XFG.2.5.1,XFG.10.4,RV.1,PQ.2.8.1,PQ.2.1.6,PQ.17.11,BA.3.2
2023-11-27,NY,51814,0,0,0,0,0,697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6191,0,0,0,0,0,168,0,0,0,0,0,0,0,22,0,0,0,0,0,0,26,0,0,0,218,0,0,389,0,0,0,0,164,0,25,0,16380,0,1977,110,1057,25,836,2754,989,727,939,994,3361,600,6833,266,44,389,66,479,368,312,611,3312,237,113,86,24,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-28,NY,55661,0,0,0,0,0,730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7415,0,0,0,0,0,181,0,0,0,0,0,0,0,24,0,0,0,0,0,0,29,0,0,0,229,0,0,407,0,0,0,0,191,0,27,0,17349,0,2119,115,1139,28,882,2955,1042,767,986,1051,3541,640,7181,282,47,407,69,503,385,331,642,3462,247,121,89,27,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-29,NY,59509,0,0,0,0,0,762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8745,0,0,0,0,0,193,0,0,0,0,0,0,0,25,0,0,0,0,0,0,33,0,0,0,239,0,0,423,0,0,0,0,220,0,29,0,18282,0,2261,121,1222,31,925,3155,1093,805,1030,1104,3712,679,7506,297,49,422,73,525,400,349,670,3598,256,129,92,29,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-30,NY,63356,0,0,0,0,0,790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10181,0,0,0,0,0,206,0,0,0,0,0,0,0,26,0,0,0,0,0,0,37,0,0,0,249,0,0,437,0,0,0,0,251,0,31,0,19182,0,2401,126,1305,35,966,3354,1140,841,1071,1156,3873,718,7809,311,52,437,76,545,414,367,696,3721,263,136,95,32,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-01,NY,67203,0,0,0,0,0,816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11723,0,0,0,0,0,219,0,0,0,0,0,0,0,28,0,0,0,0,0,0,41,0,0,0,257,0,0,450,0,0,0,0,283,0,33,0,20046,0,2542,130,1389,38,1004,3553,1185,875,1109,1205,4025,756,8090,325,54,449,79,563,427,385,721,3830,270,144,97,34,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-02,NY,71051,0,0,0,0,0,840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13371,0,0,0,0,0,232,0,0,0,0,0,0,0,29,0,0,0,0,0,0,46,0,0,0,265,0,0,461,0,0,0,0,318,0,35,0,20877,0,2681,135,1474,42,1040,3752,1226,907,1144,1251,4167,793,8349,338,56,460,82,580,437,401,743,3926,276,151,99,37,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-03,NY,77007,0,0,0,0,0,885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15551,0,0,0,0,0,252,0,0,0,0,0,0,0,31,0,0,0,0,0,0,52,0,0,0,280,0,0,484,0,0,0,0,365,0,38,0,22283,0,2900,143,1603,47,1105,4061,1301,964,1208,1332,4420,853,8828,361,60,482,87,612,459,429,784,4121,288,163,103,41,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-04,NY,82963,0,0,0,0,0,927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17896,0,0,0,0,0,272,0,0,0,0,0,0,0,33,0,0,0,0,0,0,59,0,0,0,294,0,0,504,0,0,0,0,415,0,41,0,23636,0,3117,150,1732,53,1165,4369,1371,1018,1268,1408,4659,913,9272,383,64,503,91,641,479,456,823,4296,299,175,106,46,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-05,NY,88920,0,0,0,0,0,964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20405,0,0,0,0,0,292,0,0,0,0,0,0,0,35,0,0,0,0,0,0,65,0,0,0,306,0,0,522,0,0,0,0,469,0,44,0,24935,0,3333,157,1863,58,1222,4677,1437,1068,1323,1481,4883,971,9681,403,67,520,96,667,497,482,858,4450,308,187,109,50,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-06,NY,94876,0,0,0,0,0,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23078,0,0,0,0,0,313,0,0,0,0,0,0,0,37,0,0,0,0,0,0,73,0,0,0,318,0,0,537,0,0,0,0,525,0,47,0,26181,0,3549,163,1994,64,1275,4983,1499,1116,1373,1550,5091,1028,10057,423,71,535,100,691,512,508,890,4583,316,198,111,54,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-07,NY,100833,0,0,0,0,0,1028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25917,0,0,0,0,0,333,0,0,0,0,0,0,0,39,0,0,0,0,0,0,80,0,0,0,328,0,0,550,0,0,0,0,585,0,50,0,27373,0,3763,169,2126,70,1325,5289,1556,1160,1418,1616,5285,1084,10397,442,74,548,104,713,525,532,919,4695,322,209,113,59,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-08,NY,106789,0,0,0,0,0,1054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28920,0,0,0,0,0,353,0,0,0,0,0,0,0,41,0,0,0,0,0,0,88,0,0,0,337,0,0,561,0,0,0,0,647,0,53,0,28512,0,3977,174,2259,77,1371,5594,1608,1202,1458,1677,5464,1139,10704,460,77,558,107,731,535,555,944,4787,326,221,114,64,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-09,NY,112746,0,0,0,0,0,1076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32088,0,0,0,0,0,374,0,0,0,0,0,0,0,43,0,0,0,0,0,0,96,0,0,0,345,0,0,569,0,0,0,0,713,0,56,0,29597,0,4189,179,2393,83,1414,5898,1657,1240,1494,1735,5629,1193,10976,478,80,565,110,747,544,578,967,4857,328,232,114,69,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-10,NY,118702,0,0,0,0,0,1094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35421,0,0,0,0,0,394,0,0,0,0,0,0,0,44,0,0,0,0,0,0,105,0,0,0,352,0,0,574,0,0,0,0,782,0,59,0,30629,0,4401,183,2528,90,1453,6202,1701,1276,1524,1789,5778,1247,11213,494,82,571,113,761,550,600,986,4907,329,243,114,74,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-11,NY,124659,0,0,0,0,0,1108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38919,0,0,0,0,0,415,0,0,0,0,0,0,0,46,0,0,0,0,0,0,114,0,0,0,357,0,0,577,0,0,0,0,854,0,62,0,31607,0,4611,187,2663,98,1489,6504,1740,1308,1550,1839,5912,1299,11416,509,85,573,116,772,554,621,1002,4936,329,254,113,79,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-12,NY,130615,0,0,0,0,0,1119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42582,0,0,0,0,0,435,0,0,0,0,0,0,0,47,0,0,0,0,0,0,123,0,0,0,362,0,0,578,0,0,0,0,929,0,65,0,32532,0,4820,190,2800,105,1520,6806,1775,1338,1571,1886,6031,1350,11584,524,87,573,118,780,555,641,1014,4944,326,264,111,85,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-13,NY,136571,0,0,0,0,0,1125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46411,0,0,0,0,0,456,0,0,0,0,0,0,0,49,0,0,0,0,0,0,133,0,0,0,365,0,0,576,0,0,0,0,1008,0,68,0,33403,0,5029,193,2937,113,1549,7107,1806,1364,1586,1928,6136,1400,11718,537,90,571,120,785,554,660,1024,4932,322,275,109,90,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-14,NY,142528,0,0,0,0,0,1127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50405,0,0,0,0,0,477,0,0,0,0,0,0,0,51,0,0,0,0,0,0,143,0,0,0,367,0,0,571,0,0,0,0,1090,0,71,0,34220,0,5236,195,3075,121,1573,7406,1833,1388,1597,1967,6225,1449,11817,550,92,566,122,788,551,678,1030,4898,316,285,106,96,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-15,NY,148484,0,0,0,0,0,1126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54564,0,0,0,0,0,498,0,0,0,0,0,0,0,52,0,0,0,0,0,0,153,0,0,0,368,0,0,565,0,0,0,0,1174,0,74,0,34983,0,5443,197,3213,129,1594,7706,1854,1408,1604,2002,6300,1497,11882,562,94,558,123,789,546,695,1033,4844,309,296,103,102,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-16,NY,154441,0,0,0,0,0,1121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58890,0,0,0,0,0,519,0,0,0,0,0,0,0,53,0,0,0,0,0,0,164,0,0,0,368,0,0,555,0,0,0,0,1262,0,77,0,35693,0,5648,198,3353,138,1612,8004,1872,1425,1605,2033,6359,1545,11911,573,96,549,125,786,538,711,1032,4768,300,306,98,107,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-17,NY,153228,0,0,0,0,0,1062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60548,0,0,0,0,0,516,0,0,0,0,0,0,0,52,0,0,0,0,0,0,167,0,0,0,350,0,0,519,0,0,0,0,1293,0,76,0,34724,0,5591,189,3337,140,1553,7930,1801,1375,1529,1969,6117,1520,11374,557,93,512,120,746,505,694,983,4463,276,302,89,109,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-18,NY,152015,0,0,0,0,0,1004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62173,0,0,0,0,0,513,0,0,0,0,0,0,0,51,0,0,0,0,0,0,170,0,0,0,333,0,0,484,0,0,0,0,1323,0,76,0,33765,0,5534,181,3321,142,1495,7857,1731,1326,1455,1905,5879,1495,10844,541,90,476,115,707,471,677,934,4162,253,298,81,110,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-19,NY,150803,0,0,0,0,0,946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63766,0,0,0,0,0,510,0,0,0,0,0,0,0,50,0,0,0,0,0,0,173,0,0,0,316,0,0,448,0,0,0,0,1352,0,75,0,32818,0,5477,173,3305,144,1437,7783,1661,1277,1382,1841,5643,1471,10321,525,88,441,110,668,439,661,886,3865,230,294,72,111,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-20,NY,149590,0,0,0,0,0,890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65326,0,0,0,0,0,506,0,0,0,0,0,0,0,49,0,0,0,0,0,0,176,0,0,0,299,0,0,414,0,0,0,0,1381,0,75,0,31880,0,5421,165,3289,146,1381,7710,1593,1228,1309,1779,5410,1446,9805,510,85,406,106,630,407,644,838,3572,208,290,63,111,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-21,NY,148377,0,0,0,0,0,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66853,0,0,0,0,0,503,0,0,0,0,0,0,0,48,0,0,0,0,0,0,179,0,0,0,282,0,0,380,0,0,0,0,1409,0,74,0,30954,0,5364,157,3273,148,1325,7637,1525,1181,1238,1717,5180,1422,9295,494,83,372,101,592,375,628,791,3284,185,286,55,112,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-22,NY,147164,0,0,0,0,0,779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68347,0,0,0,0,0,500,0,0,0,0,0,0,0,47,0,0,0,0,0,0,182,0,0,0,265,0,0,346,0,0,0,0,1437,0,74,0,30038,0,5308,149,3256,150,1269,7565,1458,1134,1168,1656,4953,1398,8792,479,80,338,97,555,344,612,745,2999,163,282,46,113,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-23,NY,145952,0,0,0,0,0,718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69181,0,0,0,0,0,493,0,0,0,0,0,0,0,45,0,0,0,0,0,0,183,0,799,117,247,0,0,310,0,189,0,0,1450,46,73,120,28871,43,5205,140,3211,151,1204,7425,1380,1077,1088,1581,4687,1362,8222,460,77,302,92,513,310,590,693,2694,140,276,38,113,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-24,NY,153415,0,0,0,0,0,754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74483,0,0,0,0,0,519,0,0,0,0,0,0,0,47,0,0,0,0,0,0,204,0,935,133,252,0,0,315,0,259,0,0,1636,49,76,131,29607,49,5359,143,3339,159,1233,7608,1411,1109,1114,1617,4805,1393,8396,472,80,307,95,522,315,602,710,2752,143,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-25,NY,160879,0,0,0,0,0,790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79858,0,0,0,0,0,545,0,0,0,0,0,0,0,49,0,0,0,0,0,0,226,0,1080,150,257,0,0,320,0,334,0,0,1831,52,80,142,30230,55,5495,146,3459,167,1257,7761,1436,1136,1134,1645,4906,1418,8535,483,83,311,98,528,320,611,724,2798,146,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-26,NY,168343,0,0,0,0,0,825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85395,0,0,0,0,0,572,0,0,0,0,0,0,0,50,0,0,0,0,0,0,249,0,1234,168,261,0,0,323,0,415,0,0,2036,55,84,154,30777,61,5619,148,3575,176,1277,7894,1457,1162,1152,1669,4994,1439,8649,492,86,314,101,533,323,618,736,2837,148,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-27,NY,175806,0,0,0,0,0,860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91095,0,0,0,0,0,598,0,0,0,0,0,0,0,51,0,0,0,0,0,0,272,0,1398,187,264,0,0,325,0,502,0,0,2252,58,88,166,31248,67,5731,150,3687,184,1295,8007,1474,1184,1167,1688,5070,1457,8738,500,89,316,104,535,325,624,746,2866,149,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-28,NY,183270,0,0,0,0,0,895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96957,0,0,0,0,0,624,0,0,0,0,0,0,0,53,0,0,0,0,0,0,297,0,1571,207,266,0,0,326,0,595,0,0,2479,61,92,178,31643,74,5832,151,3795,192,1309,8100,1487,1205,1178,1702,5133,1470,8802,507,91,317,106,536,326,627,754,2888,151,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-29,NY,190734,0,0,0,0,0,930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102982,0,0,0,0,0,651,0,0,0,0,0,0,0,54,0,0,0,0,0,0,323,0,1752,227,268,0,0,326,0,693,0,0,2716,64,96,191,31963,82,5922,152,3899,201,1319,8173,1497,1223,1187,1712,5184,1479,8841,513,94,317,109,535,326,629,761,2902,151,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-30,NY,198198,0,0,0,0,0,965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109169,0,0,0,0,0,677,0,0,0,0,0,0,0,55,0,0,0,0,0,0,351,0,1943,249,269,0,0,325,0,798,0,0,2964,67,99,205,32206,89,5999,152,3999,209,1327,8226,1502,1238,1192,1717,5223,1485,8855,518,96,316,111,532,325,628,765,2908,152,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-31,NY,193395,0,0,0,0,0,940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108628,0,0,0,0,0,662,0,0,0,0,0,0,0,53,0,0,0,0,0,0,356,0,2016,256,253,0,0,303,0,854,0,0,3030,66,97,206,30444,91,5704,143,3851,205,1251,7766,1413,1177,1123,1615,4937,1398,8316,490,93,296,106,496,303,589,722,2732,143,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-01,NY,188593,0,0,0,0,0,915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107983,0,0,0,0,0,647,0,0,0,0,0,0,0,51,0,0,0,0,0,0,361,0,2082,261,238,0,0,283,0,906,0,0,3090,65,95,206,28730,93,5416,134,3706,200,1178,7319,1327,1117,1056,1517,4658,1313,7794,463,89,276,102,461,283,550,680,2561,134,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-02,NY,183790,0,0,0,0,0,891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107233,0,0,0,0,0,631,0,0,0,0,0,0,0,49,0,0,0,0,0,0,365,0,2143,267,223,0,0,263,0,955,0,0,3142,64,93,207,27064,95,5135,126,3563,195,1107,6885,1244,1058,991,1421,4387,1231,7288,437,86,256,98,428,263,513,639,2396,125,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-03,NY,178988,0,0,0,0,0,866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106379,0,0,0,0,0,616,0,0,0,0,0,0,0,47,0,0,0,0,0,0,369,0,2198,271,209,0,0,243,0,1000,0,0,3188,63,90,206,25448,96,4862,117,3423,191,1038,6464,1163,1001,928,1328,4124,1151,6798,412,82,238,93,395,243,477,600,2236,117,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-04,NY,174185,0,0,0,0,0,841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105420,0,0,0,0,0,600,0,0,0,0,0,0,0,45,0,0,0,0,0,0,372,0,2246,275,195,0,0,225,0,1041,0,0,3227,62,88,206,23881,97,4596,109,3285,186,971,6056,1085,946,867,1238,3869,1074,6324,387,79,219,89,364,225,443,561,2081,109,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-05,NY,169383,0,0,0,0,0,817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104356,0,0,0,0,0,585,0,0,0,0,0,0,0,43,0,0,0,0,0,0,374,0,2289,279,181,0,0,207,0,1078,0,0,3259,61,86,206,22362,98,4338,102,3150,182,907,5661,1009,892,808,1151,3622,1000,5866,363,76,202,85,333,207,409,524,1931,101,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-06,NY,164580,0,0,0,0,0,792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103188,0,0,0,0,0,569,0,0,0,0,0,0,0,41,0,0,0,0,0,0,375,0,2326,281,168,0,0,189,0,1112,0,0,3284,60,83,205,20892,99,4087,94,3017,177,844,5279,936,840,751,1067,3383,928,5424,340,73,185,81,304,189,377,489,1787,94,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-07,NY,162776,0,0,0,0,0,782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103827,0,0,0,0,0,564,0,0,0,0,0,0,0,39,0,0,0,0,0,0,383,0,2401,289,159,0,0,176,0,1163,0,0,3364,60,82,207,19836,102,3916,89,2941,175,799,5002,882,805,709,1004,3212,875,5092,324,71,172,78,282,176,352,462,1678,88,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-08,NY,160971,0,0,0,0,0,772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104428,0,0,0,0,0,558,0,0,0,0,0,0,0,38,0,0,0,0,0,0,390,0,2474,296,149,0,0,163,0,1213,0,0,3442,59,82,210,18799,104,3748,83,2866,174,754,4729,829,769,668,943,3043,822,4766,308,69,159,76,259,163,328,437,1572,83,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-09,NY,159167,0,0,0,0,0,762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104988,0,0,0,0,0,553,0,0,0,0,0,0,0,37,0,0,0,0,0,0,398,0,2544,303,140,0,0,150,0,1261,0,0,3517,59,81,212,17780,107,3582,78,2792,172,710,4462,776,735,627,883,2877,771,4446,292,67,147,74,237,150,304,412,1468,77,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-10,NY,157363,0,0,0,0,0,753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105510,0,0,0,0,0,548,0,0,0,0,0,0,0,36,0,0,0,0,0,0,405,0,2613,310,131,0,0,137,0,1308,0,0,3590,59,80,215,16780,109,3420,72,2719,171,667,4200,725,701,588,824,2714,721,4132,276,66,135,71,216,137,281,387,1365,72,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-11,NY,155559,0,0,0,0,0,743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105992,0,0,0,0,0,542,0,0,0,0,0,0,0,35,0,0,0,0,0,0,411,0,2679,316,122,0,0,125,0,1354,0,0,3659,59,79,217,15798,111,3260,67,2646,169,624,3942,675,667,549,766,2554,671,3824,261,64,123,69,195,125,258,363,1265,67,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-12,NY,153754,0,0,0,0,0,733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106435,0,0,0,0,0,537,0,0,0,0,0,0,0,34,0,0,0,0,0,0,418,0,2743,322,113,0,0,113,0,1398,0,0,3727,59,78,219,14834,113,3103,62,2575,168,583,3689,626,635,510,709,2397,623,3523,246,62,111,67,174,113,236,339,1167,62,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-13,NY,151950,0,0,0,0,0,723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106838,0,0,0,0,0,531,0,0,0,0,0,0,0,33,0,0,0,0,0,0,424,0,2804,328,105,0,0,101,0,1441,0,0,3792,59,77,221,13888,115,2948,57,2505,166,542,3441,577,602,473,653,2243,575,3227,231,60,99,64,154,101,214,315,1070,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
